type,repo_name,actor_login,created_at
PullRequestEvent,kbarbary/snpgm,kbarbary,1.423252144E9
PushEvent,kbarbary/snpgm,kbarbary,1.423252144E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.423252902E9
PushEvent,rmandelb/noSampleVariance,karenyyng,1.423255096E9
PushEvent,astroML/gatspy,jakevdp,1.423257511E9
PushEvent,kbarbary/snpgm,kbarbary,1.423258147E9
PushEvent,astroML/gatspy,jakevdp,1.423258209E9
PushEvent,rbiswas4/snpgm,rbiswas4,1.423258238E9
PushEvent,astroML/gatspy,jakevdp,1.423259254E9
PushEvent,astroML/gatspy,jakevdp,1.423259475E9
PushEvent,astroML/gatspy,jakevdp,1.423261425E9
PushEvent,astroML/gatspy,jakevdp,1.423264225E9
PullRequestEvent,astroML/gatspy,jakevdp,1.423265507E9
IssueCommentEvent,DarkEnergyScienceCollaboration/Twinkles,drphilmarshall,1.423266429E9
IssueCommentEvent,DarkEnergyScienceCollaboration/Twinkles,drphilmarshall,1.423266496E9
PushEvent,DarkEnergyScienceCollaboration/Twinkles,drphilmarshall,1.423267006E9
PushEvent,DarkEnergyScienceCollaboration/Twinkles,drphilmarshall,1.423267836E9
IssueCommentEvent,kbarbary/snpgm,kbarbary,1.423268181E9
PushEvent,rbiswas4/docker_dev,rbiswas4,1.42327014E9
IssuesEvent,annayqho/AnnaCannon,davidwhogg,1.423324462E9
PushEvent,astroML/gatspy,jakevdp,1.42332822E9
PushEvent,astroML/gatspy,jakevdp,1.423329554E9
PullRequestEvent,astroML/gatspy,jakevdp,1.423329674E9
PushEvent,astroML/gatspy,jakevdp,1.423329674E9
DeleteEvent,astroML/gatspy,jakevdp,1.423329677E9
PushEvent,astroML/gatspy,jakevdp,1.423329717E9
PushEvent,astroML/gatspy,jakevdp,1.423329993E9
PushEvent,astroML/gatspy,jakevdp,1.423330242E9
PushEvent,astroML/gatspy,jakevdp,1.423330596E9
IssueCommentEvent,annayqho/AnnaCannon,davidwhogg,1.423339545E9
IssueCommentEvent,annayqho/AnnaCannon,davidwhogg,1.42333961E9
IssueCommentEvent,annayqho/AnnaCannon,davidwhogg,1.423339711E9
IssueCommentEvent,scikit-learn/scikit-learn,jakevdp,1.423343408E9
PushEvent,dfm/k2-paper,davidwhogg,1.423344693E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.42334939E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.423349527E9
WatchEvent,newsapps/beeswithmachineguns,jonathansick,1.423350503E9
PushEvent,jakevdp/supersmoother,jakevdp,1.423350853E9
PushEvent,astroML/astroML,jakevdp,1.423351377E9
PushEvent,astroML/gatspy,jakevdp,1.423351659E9
PushEvent,astroML/gatspy,jakevdp,1.423351704E9
PushEvent,astroML/gatspy,jakevdp,1.423351744E9
PushEvent,astroML/astroML,jakevdp,1.423352172E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.42335389E9
IssueCommentEvent,scikit-learn/scikit-learn,jakevdp,1.423355505E9
PullRequestReviewCommentEvent,scikit-learn/scikit-learn,jakevdp,1.423355668E9
IssueCommentEvent,scikit-learn/scikit-learn,jakevdp,1.423356579E9
PushEvent,dfm/k2-paper,davidwhogg,1.423360748E9
IssuesEvent,dfm/k2-paper,davidwhogg,1.42336077E9
IssueCommentEvent,dfm/k2-paper,davidwhogg,1.42336077E9
IssueCommentEvent,kbarbary/snpgm,kbarbary,1.423363E9
IssueCommentEvent,annayqho/AnnaCannon,davidwhogg,1.423368216E9
IssuesEvent,annayqho/AnnaCannon,davidwhogg,1.423368513E9
IssuesEvent,annayqho/AnnaCannon,davidwhogg,1.423368568E9
PushEvent,dfm/k2-paper,davidwhogg,1.423369427E9
IssueCommentEvent,davidwhogg/HoneyComb,davidwhogg,1.423369531E9
IssueCommentEvent,davidwhogg/HoneyComb,RuthAngus,1.423373025E9
IssueCommentEvent,davidwhogg/HoneyComb,davidwhogg,1.423378396E9
IssueCommentEvent,scikit-learn/scikit-learn,jakevdp,1.423406129E9
IssueCommentEvent,scikit-learn/scikit-learn,jakevdp,1.423406676E9
IssuesEvent,scikit-learn/scikit-learn,jakevdp,1.423406751E9
IssueCommentEvent,davidwhogg/HoneyComb,davidwhogg,1.423410198E9
PushEvent,davidwhogg/HoneyComb,davidwhogg,1.423410698E9
PushEvent,davidwhogg/HoneyComb,davidwhogg,1.423410838E9
PushEvent,davidwhogg/HoneyComb,davidwhogg,1.423411086E9
IssueCommentEvent,davidwhogg/HoneyComb,RuthAngus,1.423413286E9
IssueCommentEvent,scikit-learn/scikit-learn,jakevdp,1.423419422E9
IssueCommentEvent,scikit-learn/scikit-learn,jakevdp,1.423419686E9
PushEvent,jonathansick/lsst_talk_snippets,jonathansick,1.423419693E9
IssueCommentEvent,scikit-learn/scikit-learn,jakevdp,1.423419856E9
IssueCommentEvent,sncosmo/sncosmo.github.io,kbarbary,1.423422486E9
IssueCommentEvent,sncosmo/sncosmo,kbarbary,1.423423358E9
IssueCommentEvent,davidwhogg/HoneyComb,davidwhogg,1.423429166E9
IssueCommentEvent,davidwhogg/HoneyComb,davidwhogg,1.42342918E9
IssueCommentEvent,annayqho/AnnaCannon,davidwhogg,1.423429303E9
PushEvent,jonathansick/lsst_talk_snippets,jonathansick,1.423430084E9
PushEvent,jonathansick/lsst_talk_snippets,jonathansick,1.423430481E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.423432841E9
IssuesEvent,annayqho/AnnaCannon,davidwhogg,1.423434126E9
IssueCommentEvent,davidwhogg/HoneyComb,davidwhogg,1.423434193E9
IssueCommentEvent,davidwhogg/HoneyComb,RuthAngus,1.423434578E9
IssueCommentEvent,davidwhogg/HoneyComb,RuthAngus,1.423434976E9
IssueCommentEvent,davidwhogg/HoneyComb,RuthAngus,1.423435278E9
IssueCommentEvent,davidwhogg/HoneyComb,RuthAngus,1.423435462E9
GollumEvent,2015ASTR511/DimRed,ogtelford,1.423436314E9
IssueCommentEvent,davidwhogg/HoneyComb,davidwhogg,1.423436333E9
IssueCommentEvent,davidwhogg/HoneyComb,RuthAngus,1.423436625E9
CreateEvent,kbarbary/sncosmo,kbarbary,1.423436791E9
IssueCommentEvent,davidwhogg/HoneyComb,RuthAngus,1.423436853E9
IssueCommentEvent,davidwhogg/HoneyComb,davidwhogg,1.42343714E9
IssueCommentEvent,davidwhogg/HoneyComb,davidwhogg,1.423437358E9
PullRequestEvent,sncosmo/sncosmo,kbarbary,1.423438039E9
IssueCommentEvent,scikit-learn/scikit-learn,jakevdp,1.423438394E9
IssueCommentEvent,scikit-learn/scikit-learn,jakevdp,1.423439245E9
IssueCommentEvent,davidwhogg/HoneyComb,RuthAngus,1.423440365E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.423441929E9
PushEvent,adrn/StreamMorphology,adrn,1.423447245E9
PushEvent,adrn/gary,adrn,1.423447567E9
IssuesEvent,openjournals/brief-ideas,davidwhogg,1.423458034E9
IssuesEvent,openjournals/brief-ideas,davidwhogg,1.423458055E9
IssueCommentEvent,davidwhogg/HoneyComb,davidwhogg,1.423458177E9
IssuesEvent,openjournals/brief-ideas,davidwhogg,1.423458319E9
PushEvent,rbiswas4/lsstpipeline,rbiswas4,1.423461388E9
IssueCommentEvent,scikit-learn/scikit-learn,jakevdp,1.423493676E9
IssueCommentEvent,scikit-learn/scikit-learn,jakevdp,1.423494066E9
IssueCommentEvent,davidwhogg/HoneyComb,RuthAngus,1.423494809E9
IssueCommentEvent,scikit-learn/scikit-learn,jakevdp,1.423494954E9
PushEvent,gully/text_errata,gully,1.423497053E9
PushEvent,gully/text_errata,gully,1.423497601E9
PullRequestEvent,astroML/text_errata,gully,1.42349796E9
IssueCommentEvent,astroML/text_errata,jakevdp,1.423498767E9
IssueCommentEvent,openjournals/brief-ideas,davidwhogg,1.423501267E9
IssueCommentEvent,openjournals/brief-ideas,davidwhogg,1.423501305E9
IssueCommentEvent,davidwhogg/HoneyComb,davidwhogg,1.42350135E9
IssueCommentEvent,annayqho/AnnaCannon,davidwhogg,1.423501432E9
IssueCommentEvent,annayqho/AnnaCannon,davidwhogg,1.423501503E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.423501644E9
IssueCommentEvent,astroML/text_errata,gully,1.423501697E9
PushEvent,astroML/text_errata,jakevdp,1.423502299E9
IssueCommentEvent,astroML/text_errata,jakevdp,1.423502338E9
PullRequestEvent,astroML/text_errata,jakevdp,1.423502339E9
IssueCommentEvent,drphilmarshall/LocalGroupHaloProps,drphilmarshall,1.423503163E9
IssueCommentEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.423505442E9
PushEvent,rbiswas4/lsstpipeline,rbiswas4,1.423506327E9
IssueCommentEvent,DarkEnergyScienceCollaboration/Twinkles,drphilmarshall,1.423506381E9
PushEvent,rbiswas4/lsstpipeline,rbiswas4,1.423511154E9
PushEvent,adrn/PG1302,adrn,1.423512297E9
PushEvent,adrn/PG1302,adrn,1.423512495E9
PushEvent,adrn/PG1302,adrn,1.423513063E9
PushEvent,adrn/PG1302,adrn,1.423513742E9
PushEvent,adrn/PG1302,adrn,1.423513859E9
PushEvent,adrn/PG1302,adrn,1.42351404E9
IssueCommentEvent,fperez/nb-slideshow-template,fperez,1.423514741E9
PushEvent,adrn/PG1302,adrn,1.423514914E9
PushEvent,adrn/PG1302,adrn,1.423515014E9
PushEvent,adrn/PG1302,adrn,1.423516096E9
PushEvent,adrn/PG1302,adrn,1.423517286E9
PushEvent,astroML/astroML,jakevdp,1.423517666E9
IssuesEvent,davidwhogg/HoneyComb,RuthAngus,1.423517743E9
IssueCommentEvent,astroML/astroML,jakevdp,1.423517743E9
IssuesEvent,astroML/astroML,jakevdp,1.423517754E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.423518246E9
PushEvent,adrn/PG1302,adrn,1.423518637E9
PushEvent,adrn/PG1302,adrn,1.423518658E9
IssuesEvent,kbarbary/snpgm,drphilmarshall,1.423518692E9
PushEvent,adrn/PG1302,adrn,1.423518755E9
IssuesEvent,kbarbary/snpgm,drphilmarshall,1.423518957E9
PushEvent,adrn/PG1302,adrn,1.423519729E9
IssueCommentEvent,kbarbary/snpgm,drphilmarshall,1.423519773E9
IssuesEvent,kbarbary/snpgm,drphilmarshall,1.423519915E9
IssuesEvent,rbiswas4/lsstpipeline,rbiswas4,1.423520544E9
IssuesEvent,rbiswas4/lsstpipeline,rbiswas4,1.42352058E9
IssuesEvent,rbiswas4/lsstpipeline,rbiswas4,1.423520602E9
IssueCommentEvent,kbarbary/snpgm,kbarbary,1.423520909E9
PushEvent,jonathansick/andromap,jonathansick,1.423521709E9
IssuesEvent,rbiswas4/lsstpipeline,rbiswas4,1.423522668E9
PushEvent,LSST-nonproject/sims_maf_contrib,rhiannonlynne,1.423528069E9
PushEvent,adrn/PG1302,adrn,1.423531013E9
PushEvent,adrn/PG1302,adrn,1.423531106E9
IssueCommentEvent,kbarbary/snpgm,kbarbary,1.423535654E9
PushEvent,adrn/PG1302,adrn,1.42353771E9
PushEvent,adrn/PG1302,adrn,1.423539971E9
PushEvent,adrn/PG1302,adrn,1.423544209E9
CreateEvent,rbiswas4/SNsims,rbiswas4,1.42354553E9
PushEvent,rbiswas4/SNsims,rbiswas4,1.423545763E9
PushEvent,rbiswas4/SNsims,rbiswas4,1.423548236E9
CreateEvent,drphilmarshall/ABC,drphilmarshall,1.42355346E9
PushEvent,drphilmarshall/ABC,drphilmarshall,1.423553777E9
PushEvent,adrn/PG1302,adrn,1.423575748E9
PushEvent,adrn/PG1302,adrn,1.423577979E9
PushEvent,adrn/StreamMorphology,adrn,1.423578426E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.423583493E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.423583581E9
IssuesEvent,davidwhogg/HoneyComb,RuthAngus,1.423587182E9
IssueCommentEvent,kbarbary/snpgm,kbarbary,1.423587667E9
IssuesEvent,kbarbary/snpgm,kbarbary,1.423587667E9
IssuesEvent,kbarbary/snpgm,drphilmarshall,1.423588646E9
IssueCommentEvent,kbarbary/snpgm,drphilmarshall,1.423589254E9
IssueCommentEvent,kbarbary/snpgm,kbarbary,1.423589754E9
PushEvent,rbiswas4/SNsims,rbiswas4,1.423591719E9
IssuesEvent,sncosmo/sncosmo,rbiswas4,1.423592587E9
IssuesEvent,davidwhogg/HoneyComb,RuthAngus,1.423593185E9
IssueCommentEvent,davidwhogg/HoneyComb,RuthAngus,1.423593304E9
IssueCommentEvent,sncosmo/sncosmo,kbarbary,1.423593706E9
IssueCommentEvent,sncosmo/sncosmo.github.io,kbarbary,1.423594414E9
PushEvent,sncosmo/sncosmo.github.io,kbarbary,1.423594425E9
PullRequestEvent,sncosmo/sncosmo.github.io,kbarbary,1.423594425E9
IssueCommentEvent,mapbox/mapbox-gl-js,kapadia,1.423594713E9
PushEvent,sncosmo/sncosmo.github.io,kbarbary,1.42359482E9
PushEvent,kbarbary/sncosmo,kbarbary,1.423594874E9
PullRequestEvent,sncosmo/sncosmo,kbarbary,1.423594953E9
PushEvent,sncosmo/sncosmo,kbarbary,1.423594953E9
DeleteEvent,kbarbary/sncosmo,kbarbary,1.423594982E9
PushEvent,adrn/PG1302,adrn,1.423595255E9
PushEvent,rbiswas4/sncosmo,rbiswas4,1.423595484E9
PushEvent,rbiswas4/SNsims,rbiswas4,1.423597499E9
PullRequestEvent,rbiswas4/SNsims,rbiswas4,1.423597499E9
IssuesEvent,sncosmo/sncosmo,kbarbary,1.423597589E9
IssueCommentEvent,sncosmo/sncosmo,kbarbary,1.423597589E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.423597662E9
IssueCommentEvent,kbarbary/snpgm,kbarbary,1.423600102E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.423600185E9
IssueCommentEvent,openjournals/brief-ideas,davidwhogg,1.423602138E9
IssueCommentEvent,davidwhogg/HoneyComb,davidwhogg,1.423602238E9
IssueCommentEvent,davidwhogg/HoneyComb,davidwhogg,1.42360235E9
IssueCommentEvent,annayqho/the-cannon,davidwhogg,1.423602714E9
PushEvent,ivezic/Astr511,ivezic,1.423602743E9
PushEvent,RuthAngus/Gyro,RuthAngus,1.42360315E9
IssuesEvent,annayqho/the-cannon,davidwhogg,1.423603532E9
IssuesEvent,annayqho/the-cannon,davidwhogg,1.423603809E9
WatchEvent,regebro/supporting-python-3,jonathansick,1.423604532E9
PushEvent,mkness/TheCannon,davidwhogg,1.423605723E9
IssueCommentEvent,sncosmo/sncosmo,kbarbary,1.423609616E9
IssuesEvent,sncosmo/sncosmo,kbarbary,1.423609616E9
PushEvent,rbiswas4/snpgm,rbiswas4,1.423610263E9
PushEvent,LSST-nonproject/sims_maf_contrib,rhiannonlynne,1.423610502E9
PushEvent,LSST-nonproject/sims_maf_contrib,rhiannonlynne,1.423611074E9
IssueCommentEvent,LSST-nonproject/sims_maf_contrib,rhiannonlynne,1.423611469E9
IssuesEvent,LSST-nonproject/sims_maf_contrib,rhiannonlynne,1.423611523E9
PullRequestEvent,LSST-nonproject/sims_maf_contrib,rhiannonlynne,1.423611575E9
ForkEvent,snfactory/ddtpy,kbarbary,1.423611678E9
GollumEvent,LSST-nonproject/sims_maf_contrib,rhiannonlynne,1.423611847E9
GollumEvent,LSST-nonproject/sims_maf_contrib,rhiannonlynne,1.423611893E9
GollumEvent,LSST-nonproject/sims_maf_contrib,rhiannonlynne,1.42361192E9
GollumEvent,LSST-nonproject/sims_maf_contrib,rhiannonlynne,1.423612091E9
PullRequestEvent,LSST-nonproject/sims_maf_contrib,rhiannonlynne,1.423612188E9
PushEvent,LSST-nonproject/sims_maf_contrib,rhiannonlynne,1.423612188E9
DeleteEvent,LSST-nonproject/sims_maf_contrib,rhiannonlynne,1.423612194E9
DeleteEvent,LSST-nonproject/sims_maf_contrib,rhiannonlynne,1.423613034E9
CreateEvent,LSST-nonproject/sims_maf_contrib,rhiannonlynne,1.423614941E9
PushEvent,LSST-nonproject/sims_maf_contrib,rhiannonlynne,1.423615467E9
IssueCommentEvent,ipython/ipython,fperez,1.423615554E9
PushEvent,LSST-nonproject/sims_maf_contrib,rhiannonlynne,1.423615695E9
IssueCommentEvent,ipython/ipython,fperez,1.423615706E9
PullRequestEvent,LSST-nonproject/sims_maf_contrib,rhiannonlynne,1.42361578E9
IssueCommentEvent,ipython/ipython,fperez,1.423615991E9
IssueCommentEvent,ipython/ipython,fperez,1.423616132E9
IssueCommentEvent,LSST-nonproject/sims_maf_contrib,rhiannonlynne,1.423616203E9
MemberEvent,rbiswas4/SNsims,rbiswas4,1.423617016E9
IssueCommentEvent,kbarbary/snpgm,drphilmarshall,1.423625745E9
PushEvent,adrn/StreamMorphology,adrn,1.423629459E9
PushEvent,adrn/StreamMorphology,adrn,1.423629845E9
PushEvent,adrn/StreamMorphology,adrn,1.423661619E9
IssueCommentEvent,scipy-conference/scipy_proceedings,jakevdp,1.423668807E9
IssueCommentEvent,scipy-conference/scipy_proceedings,jakevdp,1.423670337E9
PushEvent,adrn/StreamMorphology,adrn,1.423671633E9
IssueCommentEvent,kbarbary/snpgm,kbarbary,1.423674471E9
IssueCommentEvent,kbarbary/snpgm,kbarbary,1.423674882E9
IssuesEvent,kbarbary/snpgm,kbarbary,1.423675303E9
IssueCommentEvent,sncosmo/sncosmo,kbarbary,1.423675897E9
IssueCommentEvent,sncosmo/sncosmo,kbarbary,1.423677298E9
WatchEvent,mikolalysenko/static-kdtree,kapadia,1.423678231E9
IssueCommentEvent,kbarbary/snpgm,rbiswas4,1.423678377E9
PushEvent,sncosmo/sncosmo,kbarbary,1.423682733E9
PushEvent,bareid/xi,bareid,1.423683042E9
MemberEvent,drphilmarshall/ABC,drphilmarshall,1.423684912E9
MemberEvent,drphilmarshall/ABC,drphilmarshall,1.423684938E9
PushEvent,drphilmarshall/ABC,drphilmarshall,1.423685029E9
PushEvent,drphilmarshall/ABC,drphilmarshall,1.423685097E9
IssueCommentEvent,astropy/astropy,adrn,1.423685499E9
WatchEvent,nerdvegas/rez,jonathansick,1.423685622E9
PushEvent,drphilmarshall/ABC,drphilmarshall,1.423685635E9
PushEvent,drphilmarshall/ABC,drphilmarshall,1.423685713E9
IssuesEvent,drphilmarshall/ABC,drphilmarshall,1.423685954E9
ForkEvent,dfm/george,karenyyng,1.42368637E9
IssuesEvent,drphilmarshall/ABC,drphilmarshall,1.423686703E9
PushEvent,drphilmarshall/ABC,drphilmarshall,1.423686781E9
PushEvent,sncosmo/sncosmo,kbarbary,1.423687293E9
PushEvent,drphilmarshall/ABC,drphilmarshall,1.423687372E9
IssuesEvent,ipython/ipython,fperez,1.423690678E9
IssueCommentEvent,jradavenport/cubehelix,jradavenport,1.42369282E9
CreateEvent,wilmatrick/DynamicsPaper1,wilmatrick,1.423692936E9
PushEvent,jradavenport/dst4l_2015,jradavenport,1.423693488E9
PushEvent,uwescience/myria,ryanmaas,1.423694219E9
IssueCommentEvent,ipython/ipython,fperez,1.423694739E9
CreateEvent,wilmatrick/DynamicsPaper1,wilmatrick,1.42369474E9
PullRequestEvent,ipython/ipython,fperez,1.423694762E9
IssuesEvent,ipython/ipython,fperez,1.423694762E9
PushEvent,ipython/ipython,fperez,1.423694766E9
IssuesEvent,wilmatrick/DynamicsPaper1,wilmatrick,1.423695406E9
PushEvent,uwescience/myria-docs,ryanmaas,1.423695753E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.423696743E9
PushEvent,rbiswas4/snpgm,rbiswas4,1.423697512E9
MemberEvent,karenyyng/george,karenyyng,1.423697685E9
MemberEvent,karenyyng/george,karenyyng,1.423697698E9
IssuesEvent,openjournals/brief-ideas,jradavenport,1.423699399E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.423699632E9
IssuesEvent,openjournals/brief-ideas,jradavenport,1.423699714E9
IssuesEvent,openjournals/brief-ideas,jradavenport,1.423699755E9
PushEvent,wilmatrick/DynamicsPaper1,wilmatrick,1.423700829E9
PushEvent,jradavenport/faceball,jradavenport,1.423701309E9
PushEvent,jradavenport/jradavenport.github.io,jradavenport,1.423702951E9
PushEvent,rbiswas4/snpgm,rbiswas4,1.423703973E9
PushEvent,drphilmarshall/ABC,drphilmarshall,1.423704927E9
PushEvent,drphilmarshall/ABC,drphilmarshall,1.423704969E9
PushEvent,drphilmarshall/ABC,drphilmarshall,1.423705042E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.423709292E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.423709383E9
IssuesEvent,davidwhogg/HoneyComb,RuthAngus,1.423709781E9
GollumEvent,ipython/ipython,fperez,1.423711735E9
GollumEvent,ipython/ipython,fperez,1.423711781E9
GollumEvent,ipython/ipython,fperez,1.423711836E9
PushEvent,jonathansick/lsst_talk_snippets,jonathansick,1.423713221E9
GollumEvent,ipython/ipython,fperez,1.423713456E9
IssuesEvent,openjournals/brief-ideas,davidwhogg,1.423716995E9
IssueCommentEvent,zooniverse/Lens-Zoo,drphilmarshall,1.423725242E9
PushEvent,uwescience/myria-website,ryanmaas,1.423726824E9
PushEvent,uwescience/myria-website,ryanmaas,1.423726855E9
PushEvent,uwescience/myria-website,ryanmaas,1.423727098E9
IssueCommentEvent,uwescience/myria-website,ryanmaas,1.423727179E9
PushEvent,uwescience/myria-docs,ryanmaas,1.423729105E9
IssuesEvent,adrn/gary,adrn,1.42375301E9
IssueCommentEvent,kbarbary/Dierckx.jl,kbarbary,1.423757638E9
IssuesEvent,kbarbary/Dierckx.jl,kbarbary,1.423758025E9
IssueCommentEvent,kbarbary/Dierckx.jl,kbarbary,1.423758025E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.423760681E9
IssueCommentEvent,astroML/astroML,jakevdp,1.423761696E9
IssuesEvent,jakevdp/multiband_LS,jakevdp,1.423761835E9
PullRequestEvent,kbarbary/Dierckx.jl,kbarbary,1.423762209E9
PushEvent,kbarbary/Dierckx.jl,kbarbary,1.423762211E9
IssueCommentEvent,kbarbary/Dierckx.jl,kbarbary,1.423762211E9
ForkEvent,swcarpentry/python-novice-inflammation,bareid,1.423763512E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.423763876E9
IssueCommentEvent,jakevdp/multiband_LS,jakevdp,1.423764595E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.423765191E9
IssueCommentEvent,astroML/astroML,jakevdp,1.42376642E9
ForkEvent,astropy/astropy,gully,1.423768322E9
ForkEvent,swcarpentry/shell-novice,bareid,1.423768704E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.423768761E9
PushEvent,gully/dotfiles,gully,1.423769334E9
PushEvent,gully/dotfiles,gully,1.423769426E9
PushEvent,dfm/k2-paper,davidwhogg,1.423769921E9
PushEvent,gully/dotfiles,gully,1.423770709E9
PushEvent,dfm/k2-paper,davidwhogg,1.423771086E9
PushEvent,dfm/k2-paper,davidwhogg,1.423771224E9
PushEvent,dfm/k2-paper,davidwhogg,1.423772156E9
PushEvent,dfm/k2-paper,davidwhogg,1.423772263E9
IssuesEvent,astropy/astropy,gully,1.423773111E9
IssuesEvent,openjournals/brief-ideas,davidwhogg,1.42377545E9
PushEvent,rbiswas4/snpgm,rbiswas4,1.423776478E9
IssueCommentEvent,kbarbary/snpgm,rbiswas4,1.42377662E9
IssueCommentEvent,openjournals/brief-ideas,jradavenport,1.42377665E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.423777611E9
PushEvent,adrn/gary,adrn,1.423777904E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.423778147E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.423778548E9
PushEvent,adrn/StreamMorphology,adrn,1.423778774E9
CreateEvent,mapbox/bboxify-labels,kapadia,1.423793829E9
CreateEvent,mapbox/bboxify-labels,kapadia,1.423793839E9
IssuesEvent,jonathansick/starlit,jonathansick,1.423799016E9
ForkEvent,asamat/python_marketo,profjsb,1.423811627E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.42383824E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.423838963E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.423839459E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.423840574E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.423841011E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.423847915E9
WatchEvent,mkness/TheCannon,jradavenport,1.423848683E9
PushEvent,rbiswas4/SNIacatalogs,rbiswas4,1.423851445E9
IssueCommentEvent,ipython/ipython,fperez,1.423852919E9
PushEvent,rbiswas4/SNIacatalogs,rbiswas4,1.423853321E9
PushEvent,mapbox/bboxify-labels,kapadia,1.423855868E9
PullRequestReviewCommentEvent,LSST-nonproject/sims_maf_contrib,yoachim,1.423856962E9
PullRequestReviewCommentEvent,LSST-nonproject/sims_maf_contrib,yoachim,1.423857032E9
IssueCommentEvent,LSST-nonproject/sims_maf_contrib,yoachim,1.42385731E9
PushEvent,mapbox/bboxify-labels,kapadia,1.423857797E9
PushEvent,mapbox/bboxify-labels,kapadia,1.423859542E9
IssuesEvent,sncosmo/sncosmo,kbarbary,1.423864757E9
PushEvent,sncosmo/sncosmo,kbarbary,1.423864757E9
IssueCommentEvent,sncosmo/sncosmo,kbarbary,1.423864878E9
PushEvent,kapadia/l8,kapadia,1.423867474E9
PushEvent,dfm/k2-paper,davidwhogg,1.423868176E9
PushEvent,kapadia/l8,kapadia,1.423869988E9
PushEvent,kapadia/l8,kapadia,1.42387022E9
PushEvent,kapadia/l8,kapadia,1.42387059E9
PushEvent,dfm/k2-paper,davidwhogg,1.423870823E9
PushEvent,dfm/k2-paper,davidwhogg,1.423871587E9
IssuesEvent,ipython/ipython,fperez,1.423874152E9
PushEvent,kapadia/l8,kapadia,1.423874184E9
IssueCommentEvent,ipython/ipython,fperez,1.42387823E9
IssuesEvent,chjj/term.js,fperez,1.423880213E9
IssuesEvent,ipython/ipython,fperez,1.423880238E9
IssueCommentEvent,ipython/ipython,fperez,1.423880238E9
IssueCommentEvent,annayqho/TheCannon,davidwhogg,1.423882039E9
IssueCommentEvent,chjj/term.js,fperez,1.423883232E9
PushEvent,rbiswas4/SNIacatalogs,rbiswas4,1.423892151E9
PushEvent,rbiswas4/SNIacatalogs,rbiswas4,1.423898548E9
IssueCommentEvent,scipy/scipy,jakevdp,1.423931266E9
